Symbol,Symbol,Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,"Open Int",Vol/OI,IV,Type,DTE,"Exp Date",Time,"Avg IV"
AMZN|20210716|1780.00P,AMZN,"1,780.00",-45.69%,5.25,5.80,6.35,7.00,-4.00,-36.36%,2,13,0.15,46.51%,Put,154,07/16/21,01/26/21,33.38%
AMZN|20210716|1800.00P,AMZN,"1,800.00",-45.08%,5.60,6.15,6.70,5.95,-1.30,-17.93%,2,22,0.09,46.17%,Put,154,07/16/21,02/05/21,33.38%
AMZN|20210716|1820.00P,AMZN,"1,820.00",-44.47%,5.95,6.53,7.10,7.05,-5.25,-42.68%,1,26,0.04,46.42%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|1840.00P,AMZN,"1,840.00",-43.86%,6.35,6.90,7.45,7.15,0.45,+6.72%,2,36,0.06,45.49%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|1860.00P,AMZN,"1,860.00",-43.25%,6.75,7.33,7.90,9.00,-4.75,-34.55%,1,12,0.08,45.18%,Put,154,07/16/21,01/25/21,33.38%
AMZN|20210716|1880.00P,AMZN,"1,880.00",-42.64%,7.15,7.73,8.30,13.50,1.60,+13.45%,5,21,0.24,44.82%,Put,154,07/16/21,01/19/21,33.38%
AMZN|20210716|1900.00P,AMZN,"1,900.00",-42.03%,7.60,8.18,8.75,8.63,-0.72,-7.70%,1,82,0.01,44.49%,Put,154,07/16/21,02/04/21,33.38%
AMZN|20210716|1920.00P,AMZN,"1,920.00",-41.42%,8.05,8.65,9.25,13.60,-4.53,-24.99%,1,8,0.13,44.17%,Put,154,07/16/21,01/28/21,33.38%
AMZN|20210716|1940.00P,AMZN,"1,940.00",-40.81%,8.50,9.13,9.75,8.00,-9.80,-55.06%,1,18,0.06,43.83%,Put,154,07/16/21,02/05/21,33.38%
AMZN|20210716|1960.00P,AMZN,"1,960.00",-40.20%,9.05,9.65,10.25,9.19,-1.46,-13.71%,1,6,0.17,43.51%,Put,154,07/16/21,02/05/21,33.38%
AMZN|20210716|1980.00P,AMZN,"1,980.00",-39.59%,9.60,10.20,10.80,9.33,-2.97,-24.15%,1,15,0.07,43.19%,Put,154,07/16/21,02/05/21,33.38%
AMZN|20210716|2000.00P,AMZN,"2,000.00",-38.98%,10.15,10.70,11.25,10.75,-0.65,-5.70%,1,77,0.01,42.85%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|2100.00P,AMZN,"2,100.00",-35.93%,13.45,14.05,14.65,14.70,0.65,+4.63%,1,62,0.02,41.28%,Put,154,07/16/21,02/10/21,33.38%
AMZN|20210716|2200.00P,AMZN,"2,200.00",-32.88%,17.70,18.38,19.05,19.00,1.70,+9.83%,5,58,0.09,39.82%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|2300.00P,AMZN,"2,300.00",-29.83%,23.50,24.20,24.90,25.95,-0.35,-1.33%,1,225,0.00,38.54%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|2400.00P,AMZN,"2,400.00",-26.78%,32.00,32.40,32.80,34.35,0.95,+2.84%,1,311,0.00,37.54%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|2500.00P,AMZN,"2,500.00",-23.73%,41.70,42.55,43.40,45.00,-1.10,-2.39%,5,471,0.01,36.51%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|2550.00P,AMZN,"2,550.00",-22.20%,48.05,48.95,49.85,52.90,5.21,+10.92%,12,191,0.06,36.09%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|2600.00P,AMZN,"2,600.00",-20.68%,55.30,56.25,57.20,57.80,1.15,+2.03%,4,262,0.02,35.71%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|2650.00P,AMZN,"2,650.00",-19.15%,63.50,64.53,65.55,67.75,-0.70,-1.02%,2,108,0.02,35.37%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|2700.00P,AMZN,"2,700.00",-17.63%,72.75,73.83,74.90,78.10,-0.60,-0.76%,1,226,0.00,35.05%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|2750.00P,AMZN,"2,750.00",-16.10%,83.15,84.28,85.40,90.00,0.70,+0.78%,2,143,0.01,34.75%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|2800.00P,AMZN,"2,800.00",-14.57%,94.75,95.93,97.10,96.35,-5.15,-5.07%,3,195,0.02,34.55%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|2850.00P,AMZN,"2,850.00",-13.05%,107.60,108.82,110.05,109.40,-5.18,-4.52%,1,"2,363",0.00,34.32%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|2900.00P,AMZN,"2,900.00",-11.52%,121.75,123.03,124.30,127.89,-0.74,-0.58%,20,210,0.10,34.00%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|2950.00P,AMZN,"2,950.00",-10.00%,137.30,138.63,139.95,136.85,-5.00,-3.52%,2,53,0.04,33.79%,Put,154,07/16/21,02/09/21,33.38%
AMZN|20210716|3000.00P,AMZN,"3,000.00",-8.47%,154.35,155.73,157.10,171.00,7.00,+4.27%,1,294,0.00,33.60%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|3050.00P,AMZN,"3,050.00",-6.95%,172.85,174.25,175.65,172.20,6.75,+4.08%,2,103,0.02,33.43%,Put,154,07/16/21,02/09/21,33.38%
AMZN|20210716|3055.00P,AMZN,"3,055.00",-6.79%,174.85,176.23,177.60,161.90,-22.17,-12.04%,30,37,0.81,33.42%,Put,154,07/16/21,02/05/21,33.38%
AMZN|20210716|3060.00P,AMZN,"3,060.00",-6.64%,176.70,178.13,179.55,166.40,-4.25,-2.49%,1,12,0.08,33.39%,Put,154,07/16/21,02/03/21,33.38%
AMZN|20210716|3065.00P,AMZN,"3,065.00",-6.49%,179.05,180.33,181.60,199.60,-92.65,-31.70%,1,8,0.13,33.41%,Put,154,07/16/21,01/26/21,33.38%
AMZN|20210716|3070.00P,AMZN,"3,070.00",-6.34%,180.65,182.08,183.50,187.89,-33.96,-15.31%,1,5,0.20,33.36%,Put,154,07/16/21,02/03/21,33.38%
AMZN|20210716|3075.00P,AMZN,"3,075.00",-6.18%,183.05,184.33,185.60,189.74,-81.17,-29.96%,1,24,0.04,33.38%,Put,154,07/16/21,02/03/21,33.38%
AMZN|20210716|3080.00P,AMZN,"3,080.00",-6.03%,184.65,186.10,187.55,277.24,-17.90,-6.06%,5,40,0.13,33.33%,Put,154,07/16/21,01/19/21,33.38%
AMZN|20210716|3085.00P,AMZN,"3,085.00",-5.88%,187.10,188.38,189.65,195.83,17.94,+10.08%,3,3,1.00,33.35%,Put,154,07/16/21,02/03/21,33.38%
AMZN|20210716|3090.00P,AMZN,"3,090.00",-5.73%,189.10,190.40,191.70,186.27,-21.70,-10.43%,1,2,0.50,33.33%,Put,154,07/16/21,02/03/21,33.38%
AMZN|20210716|3095.00P,AMZN,"3,095.00",-5.57%,191.15,192.45,193.75,202.10,14.10,+7.50%,1,4,0.25,33.31%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|3100.00P,AMZN,"3,100.00",-5.42%,192.80,194.28,195.75,205.90,0.10,+0.05%,2,155,0.01,33.27%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|3105.00P,AMZN,"3,105.00",-5.27%,195.30,196.63,197.95,195.55,4.58,+2.40%,1,3,0.33,33.28%,Put,154,07/16/21,02/03/21,33.38%
AMZN|20210716|3110.00P,AMZN,"3,110.00",-5.12%,197.40,198.73,200.05,304.40,-12.91,-4.07%,2,2,1.00,33.27%,Put,154,07/16/21,01/14/21,33.38%
AMZN|20210716|3115.00P,AMZN,"3,115.00",-4.96%,199.10,200.58,202.05,211.85,-53.35,-20.12%,1,9,0.11,33.22%,Put,154,07/16/21,01/25/21,33.38%
AMZN|20210716|3120.00P,AMZN,"3,120.00",-4.81%,201.65,202.95,204.25,313.98,2.43,+0.78%,10,42,0.24,33.24%,Put,154,07/16/21,01/15/21,33.38%
AMZN|20210716|3125.00P,AMZN,"3,125.00",-4.66%,203.75,205.08,206.40,210.10,-27.15,-11.44%,1,13,0.08,33.22%,Put,154,07/16/21,02/02/21,33.38%
AMZN|20210716|3130.00P,AMZN,"3,130.00",-4.51%,205.90,207.23,208.55,219.20,1.05,+0.48%,1,5,0.20,33.20%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|3135.00P,AMZN,"3,135.00",-4.35%,207.65,209.15,210.65,299.70,-1.66,-0.55%,1,2,0.50,33.16%,Put,154,07/16/21,01/29/21,33.38%
AMZN|20210716|3140.00P,AMZN,"3,140.00",-4.20%,210.05,211.48,212.90,217.70,21.86,+11.16%,1,4,0.25,33.16%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|3145.00P,AMZN,"3,145.00",-4.05%,212.00,213.53,215.05,197.92,-8.39,-4.07%,1,5,0.20,33.13%,Put,154,07/16/21,02/05/21,33.38%
AMZN|20210716|3150.00P,AMZN,"3,150.00",-3.90%,214.25,215.78,217.30,226.35,-1.80,-0.79%,2,63,0.03,33.11%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|3155.00P,AMZN,"3,155.00",-3.74%,216.45,217.98,219.50,222.20,-35.40,-13.74%,2,19,0.11,33.10%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|3160.00P,AMZN,"3,160.00",-3.59%,218.70,220.23,221.75,220.42,-107.68,-32.82%,5,13,0.38,33.08%,Put,154,07/16/21,02/10/21,33.38%
AMZN|20210716|3165.00P,AMZN,"3,165.00",-3.44%,221.40,222.75,224.10,218.62,4.35,+2.03%,1,25,0.04,33.10%,Put,154,07/16/21,02/08/21,33.38%
AMZN|20210716|3170.00P,AMZN,"3,170.00",-3.29%,223.15,224.75,226.35,217.80,14.05,+6.90%,1,3,0.33,33.05%,Put,154,07/16/21,02/08/21,33.38%
AMZN|20210716|3175.00P,AMZN,"3,175.00",-3.13%,225.95,227.33,228.70,232.60,-2.80,-1.19%,1,36,0.03,33.07%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|3180.00P,AMZN,"3,180.00",-2.98%,227.85,229.43,231.00,220.53,-34.47,-13.52%,5,9,0.56,33.03%,Put,154,07/16/21,02/02/21,33.38%
AMZN|20210716|3185.00P,AMZN,"3,185.00",-2.83%,230.60,231.98,233.35,239.85,30.40,+14.51%,7,13,0.54,33.05%,Put,154,07/16/21,02/10/21,33.38%
AMZN|20210716|3190.00P,AMZN,"3,190.00",-2.68%,232.50,234.08,235.65,235.05,11.05,+4.93%,1,5,0.20,33.00%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|3195.00P,AMZN,"3,195.00",-2.52%,234.85,236.43,238.00,256.68,13.58,+5.59%,1,21,0.05,32.99%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|3200.00P,AMZN,"3,200.00",-2.37%,237.65,239.08,240.50,259.13,6.13,+2.42%,1,156,0.01,33.01%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|3205.00P,AMZN,"3,205.00",-2.22%,240.05,241.45,242.85,346.55,-0.61,-0.18%,1,3,0.33,33.00%,Put,154,07/16/21,01/14/21,33.38%
AMZN|20210716|3210.00P,AMZN,"3,210.00",-2.07%,242.40,243.83,245.25,245.35,-30.90,-11.19%,3,7,0.43,32.98%,Put,154,07/16/21,02/04/21,33.38%
AMZN|20210716|3215.00P,AMZN,"3,215.00",-1.91%,244.85,246.27,247.70,233.87,-2.93,-1.24%,2,2,1.00,32.97%,Put,154,07/16/21,02/03/21,33.38%
AMZN|20210716|3220.00P,AMZN,"3,220.00",-1.76%,246.70,248.35,250.00,241.95,-4.34,-1.76%,2,9,0.22,32.91%,Put,154,07/16/21,02/09/21,33.38%
AMZN|20210716|3225.00P,AMZN,"3,225.00",-1.61%,249.70,251.10,252.50,258.90,1.75,+0.68%,2,4,0.50,32.94%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|3230.00P,AMZN,"3,230.00",-1.46%,252.15,253.58,255.00,257.80,6.69,+2.66%,2,2,1.00,32.93%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|3235.00P,AMZN,"3,235.00",-1.30%,254.05,255.73,257.40,249.40,-137.50,-35.54%,3,7,0.43,32.88%,Put,154,07/16/21,02/05/21,33.38%
AMZN|20210716|3240.00P,AMZN,"3,240.00",-1.15%,257.10,258.55,260.00,266.90,10.96,+4.28%,1,10,0.10,32.90%,Put,154,07/16/21,02/10/21,33.38%
AMZN|20210716|3245.00P,AMZN,"3,245.00",-1.00%,259.60,261.03,262.45,258.28,-22.22,-7.92%,1,8,0.13,32.89%,Put,154,07/16/21,02/04/21,33.38%
AMZN|20210716|3250.00P,AMZN,"3,250.00",-0.85%,262.10,263.58,265.05,263.00,-13.08,-4.74%,3,79,0.04,32.81%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|3255.00P,AMZN,"3,255.00",-0.69%,264.25,265.85,267.45,270.85,8.67,+3.31%,5,66,0.08,32.83%,Put,154,07/16/21,02/10/21,33.38%
AMZN|20210716|3260.00P,AMZN,"3,260.00",-0.54%,266.55,268.28,270.00,273.43,8.75,+3.31%,5,67,0.07,32.81%,Put,154,07/16/21,02/10/21,33.38%
AMZN|20210716|3300.00P,AMZN,"3,300.00",+0.68%,287.80,289.38,290.95,301.57,-1.00,-0.33%,2,178,0.01,32.73%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|3350.00P,AMZN,"3,350.00",+2.21%,315.25,316.88,318.50,330.70,0.20,+0.06%,2,102,0.02,32.62%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|3400.00P,AMZN,"3,400.00",+3.73%,344.20,345.85,347.50,327.80,-3.85,-1.16%,1,208,0.00,32.53%,Put,154,07/16/21,02/09/21,33.38%
AMZN|20210716|3450.00P,AMZN,"3,450.00",+5.26%,374.40,376.10,377.80,381.95,13.80,+3.75%,1,20,0.05,32.42%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|3500.00P,AMZN,"3,500.00",+6.78%,405.65,407.55,409.45,422.57,50.65,+13.62%,3,24,0.13,32.30%,Put,154,07/16/21,02/12/21,33.38%
AMZN|20210716|3550.00P,AMZN,"3,550.00",+8.31%,438.70,440.60,442.50,398.05,-18.95,-4.54%,1,24,0.04,32.23%,Put,154,07/16/21,02/05/21,33.38%
AMZN|20210716|3600.00P,AMZN,"3,600.00",+9.83%,472.90,474.88,476.85,433.70,-38.30,-8.11%,1,17,0.06,32.15%,Put,154,07/16/21,02/02/21,33.38%
AMZN|20210716|3650.00P,AMZN,"3,650.00",+11.36%,508.15,510.20,512.25,519.20,-67.85,-11.56%,1,8,0.13,32.06%,Put,154,07/16/21,02/04/21,33.38%
AMZN|20210716|3700.00P,AMZN,"3,700.00",+12.88%,544.85,546.95,549.05,572.45,62.95,+12.36%,2,12,0.17,32.00%,Put,154,07/16/21,02/10/21,33.38%
AMZN|20210716|3750.00P,AMZN,"3,750.00",+14.41%,582.65,584.75,586.85,604.00,4.81,+0.80%,5,20,0.25,31.95%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|3800.00P,AMZN,"3,800.00",+15.93%,621.85,623.95,626.05,650.05,17.45,+2.76%,1,20,0.05,31.96%,Put,154,07/16/21,02/10/21,33.38%
AMZN|20210716|3850.00P,AMZN,"3,850.00",+17.46%,661.45,663.63,665.80,670.59,-167.79,-20.01%,8,7,1.14,31.90%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|3900.00P,AMZN,"3,900.00",+18.99%,702.05,704.38,706.70,887.61,-90.99,-9.30%,1,21,0.05,31.87%,Put,154,07/16/21,11/20/20,33.38%
AMZN|20210716|3950.00P,AMZN,"3,950.00",+20.51%,743.65,746.03,748.40,"1,018.10",30.15,+3.05%,4,6,0.67,31.86%,Put,154,07/16/21,09/25/20,33.38%
AMZN|20210716|4000.00P,AMZN,"4,000.00",+22.04%,786.05,788.45,790.85,774.15,-41.85,-5.13%,5,12,0.42,31.85%,Put,154,07/16/21,01/21/21,33.38%
AMZN|20210716|4050.00P,AMZN,"4,050.00",+23.56%,829.25,831.70,834.15,835.20,-211.80,-20.23%,1,4,0.25,31.86%,Put,154,07/16/21,01/21/21,33.38%
AMZN|20210716|4100.00P,AMZN,"4,100.00",+25.09%,873.05,875.55,878.05,877.10,-141.90,-13.93%,5,19,0.26,31.87%,Put,154,07/16/21,01/21/21,33.38%
AMZN|20210716|4150.00P,AMZN,"4,150.00",+26.61%,917.45,920.03,922.60,0.00,0.00,unch,0,0,0.00,31.90%,Put,154,07/16/21,N/A,33.38%
AMZN|20210716|4200.00P,AMZN,"4,200.00",+28.14%,962.50,965.08,967.65,"1,107.00",147.50,+15.37%,1,13,0.08,31.93%,Put,154,07/16/21,12/09/20,33.38%
AMZN|20210716|4250.00P,AMZN,"4,250.00",+29.66%,"1,008.00","1,010.60","1,013.20",0.00,0.00,unch,0,0,0.00,31.96%,Put,154,07/16/21,N/A,33.38%
AMZN|20210716|4300.00P,AMZN,"4,300.00",+31.19%,"1,052.90","1,056.28","1,059.65","1,027.30",-268.35,-20.71%,2,7,0.29,31.92%,Put,154,07/16/21,01/21/21,33.38%
AMZN|20210716|4350.00P,AMZN,"4,350.00",+32.71%,"1,100.50","1,103.40","1,106.30","1,199.29","1,199.29",unch,2,2,1.00,32.15%,Put,154,07/16/21,09/03/20,33.38%
AMZN|20210716|4400.00P,AMZN,"4,400.00",+34.24%,"1,146.25","1,149.55","1,152.85","1,174.78",40.83,+3.60%,2,3,0.67,32.03%,Put,154,07/16/21,10/14/20,33.38%
AMZN|20210716|4450.00P,AMZN,"4,450.00",+35.77%,"1,194.35","1,197.28","1,200.20","1,335.90","1,335.90",unch,1,1,1.00,32.26%,Put,154,07/16/21,11/04/20,33.38%
AMZN|20210716|4500.00P,AMZN,"4,500.00",+37.29%,"1,240.95","1,244.23","1,247.50","1,370.67",-97.86,-6.66%,1,3,0.33,32.18%,Put,154,07/16/21,10/29/20,33.38%
AMZN|20210716|4550.00P,AMZN,"4,550.00",+38.82%,"1,289.45","1,292.38","1,295.30","1,400.35","1,400.35",unch,3,3,1.00,32.40%,Put,154,07/16/21,12/03/20,33.38%
AMZN|20210716|4600.00P,AMZN,"4,600.00",+40.34%,"1,336.50","1,339.80","1,343.10","1,444.15",27.00,+1.91%,2,9,0.22,32.29%,Put,154,07/16/21,01/05/21,33.38%
AMZN|20210716|4650.00P,AMZN,"4,650.00",+41.87%,"1,385.15","1,388.23","1,391.30",0.00,0.00,unch,0,0,0.00,32.47%,Put,154,07/16/21,N/A,33.38%
AMZN|20210716|4700.00P,AMZN,"4,700.00",+43.39%,"1,433.00","1,436.30","1,439.60","1,452.60",-194.82,-11.83%,2,10,0.20,32.43%,Put,154,07/16/21,02/10/21,33.38%
AMZN|20210716|4750.00P,AMZN,"4,750.00",+44.92%,"1,481.45","1,484.78","1,488.10",0.00,0.00,unch,0,0,0.00,32.49%,Put,154,07/16/21,N/A,33.38%
AMZN|20210716|4800.00P,AMZN,"4,800.00",+46.44%,"1,530.30","1,533.53","1,536.75","1,457.74",-32.26,-2.17%,2,4,0.50,32.60%,Put,154,07/16/21,09/01/20,33.38%
AMZN|20210716|4850.00P,AMZN,"4,850.00",+47.97%,"1,579.80","1,582.75","1,585.70","1,679.00",-84.00,-4.76%,2,2,1.00,32.90%,Put,154,07/16/21,01/04/21,33.38%
AMZN|20210716|4900.00P,AMZN,"4,900.00",+49.49%,"1,628.70","1,631.65","1,634.60","1,696.80",154.06,+9.99%,2,4,0.50,32.97%,Put,154,07/16/21,01/04/21,33.38%
AMZN|20210716|4950.00P,AMZN,"4,950.00",+51.02%,"1,676.85","1,680.18","1,683.50","1,826.75","1,826.75",unch,1,1,1.00,32.75%,Put,154,07/16/21,10/28/20,33.38%
AMZN|20210716|5000.00P,AMZN,"5,000.00",+52.55%,"1,726.80","1,729.78","1,732.75","1,982.00",314.50,+18.86%,2,4,0.50,33.13%,Put,154,07/16/21,11/10/20,33.38%
AMZN|20210716|5050.00P,AMZN,"5,050.00",+54.07%,"1,775.20","1,778.53","1,781.85","1,805.55",-173.85,-8.78%,2,5,0.40,32.87%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|5100.00P,AMZN,"5,100.00",+55.60%,"1,825.30","1,828.28","1,831.25","1,834.60",-151.10,-7.61%,2,9,0.22,33.29%,Put,154,07/16/21,02/11/21,33.38%
AMZN|20210716|5150.00P,AMZN,"5,150.00",+57.12%,"1,873.95","1,877.20","1,880.45","2,024.05",90.55,+4.68%,4,5,0.80,33.00%,Put,154,07/16/21,01/06/21,33.38%
AMZN|20210716|5200.00P,AMZN,"5,200.00",+58.65%,"1,923.15","1,926.50","1,929.85","2,011.85",-199.35,-9.02%,2,6,0.33,32.92%,Put,154,07/16/21,12/21/20,33.38%
AMZN|20210716|5250.00P,AMZN,"5,250.00",+60.17%,"1,973.25","1,976.30","1,979.35","1,948.70",12.95,+0.67%,5,13,0.38,33.29%,Put,154,07/16/21,02/09/21,33.38%
AMZN|20210716|5300.00P,AMZN,"5,300.00",+61.70%,"2,022.35","2,025.60","2,028.85","1,998.00",-158.95,-7.37%,5,16,0.31,33.08%,Put,154,07/16/21,02/09/21,33.38%
